415	arrive	16
416	new	16
417	few	16
418	find	16
419	still	16
420	put	16
421	took	16
422	such	16
423	dracula	16
424	just	16
425	yet	16
426	another	16
427	humanidade	16
428	pelas	16
429	alem	16
430	guine	16
431	estava	16
432	costa	16
433	tradicao	16
434	pedro	16
435	sul	16
436	trois	15
